Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
"Allahabad Bank",5258178,1146535,6404713,125959.36,5040712,"(A) Public Sector Banks","2017-01-18"
"Allahabad Bank",915734,169047,1084781,28172,767889,"(B) Regional Rural Bank","2017-01-18"
"Allahabad Bank",5274443,1153255,6427698,123878.85,5094726,"(A) Public Sector Banks","2017-01-25"
"Allahabad Bank",916336,169047,1085383,27616.14,767889,"(B) Regional Rural Bank","2017-01-25"
"Allahabad Bank",5288763,1158071,6446834,122680.05,5098275,"(A) Public Sector Banks","2017-02-01"
"Allahabad Bank",916783,169104,1085887,27388.92,767889,"(B) Regional Rural Bank","2017-02-01"
"Allahabad Bank",5300964,1163787,6464751,120907.2,5103241,"(A) Public Sector Banks","2017-02-08"
"Allahabad Bank",917028,169104,1086132,26420.47,767889,"(B) Regional Rural Bank","2017-02-08"
"Allahabad Bank",5337493,1174402,6511895,119486.13,5111786,"(A) Public Sector Banks","2017-02-22"
"Allahabad Bank",917571,169104,1086675,25848.39,767889,"(B) Regional Rural Bank","2017-02-22"
"Allahabad Bank",5352920,1179389,6532309,119567.38,5115141,"(A) Public Sector Banks","2017-03-01"
"Allahabad Bank",917727,169104,1086831,25714.69,767889,"(B) Regional Rural Bank","2017-03-01"
"Allahabad Bank",5367374,1186929,6554303,118420.56,5119818,"(A) Public Sector Banks","2017-03-08"
"Allahabad Bank",917937,169104,1087041,25107.21,768015,"(B) Regional Rural Bank","2017-03-08"
"Allahabad Bank",5378363,1191066,6569429,118915.13,5123532,"(A) Public Sector Banks","2017-03-15"
"Allahabad Bank",917997,169104,1087101,24987.86,768021,"(B) Regional Rural Bank","2017-03-15"
"Allahabad Bank",5386310,1193222,6579532,118494.93,5127366,"(A) Public Sector Banks","2017-03-22"
"Allahabad Bank",918051,169104,1087155,24861.04,768039,"(B) Regional Rural Bank","2017-03-22"
"Allahabad Bank",5396801,1194941,6591742,119002.53,5130962,"(A) Public Sector Banks","2017-03-29"
"Allahabad Bank",918090,169109,1087199,25486.01,768047,"(B) Regional Rural Bank","2017-03-29"
"Allahabad Bank",5403660,1196207,6599867,123189.79,5134579,"(A) Public Sector Banks","2017-04-05"
