Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
"Union Bank of India",5068778,1384224,6453002,153796.68,5334555,"(A) Public Sector Banks","2017-01-04"
"Union Bank of India",771459,238186,1009645,31608.06,748764,"(B) Regional Rural Bank","2017-01-04"
"Union Bank of India",5235927,1402277,6638204,152909.07,5330316,"(A) Public Sector Banks","2017-01-11"
"Union Bank of India",796477,248903,1045380,31257.13,748784,"(B) Regional Rural Bank","2017-01-11"
"Union Bank of India",5390369,1418262,6808631,150736.97,5325830,"(A) Public Sector Banks","2017-01-18"
"Union Bank of India",806423,253168,1059591,30731.43,748803,"(B) Regional Rural Bank","2017-01-18"
"Union Bank of India",5441325,1426253,6867578,147393.49,5319827,"(A) Public Sector Banks","2017-01-25"
"Union Bank of India",840216,267646,1107862,30149.67,748827,"(B) Regional Rural Bank","2017-01-25"
"Union Bank of India",5465173,1430814,6895987,146188.75,5316070,"(A) Public Sector Banks","2017-02-01"
"Union Bank of India",847151,270617,1117768,29755.84,748843,"(B) Regional Rural Bank","2017-02-01"
"Union Bank of India",5549563,1438645,6988208,144865.92,5295298,"(A) Public Sector Banks","2017-02-08"
"Union Bank of India",857103,274879,1131982,28861.53,748868,"(B) Regional Rural Bank","2017-02-08"
"Union Bank of India",5522922,1439110,6962032,142569.7,5191842,"(A) Public Sector Banks","2017-02-22"
"Union Bank of India",862999,277409,1140408,28258.98,748914,"(B) Regional Rural Bank","2017-02-22"
"Union Bank of India",5497104,1436185,6933289,141144.78,5152185,"(A) Public Sector Banks","2017-03-01"
"Union Bank of India",863440,277596,1141036,28115.38,748936,"(B) Regional Rural Bank","2017-03-01"
"Union Bank of India",5453026,1430175,6883201,139538.86,5085674,"(A) Public Sector Banks","2017-03-08"
"Union Bank of India",864641,278107,1142748,27859.54,748967,"(B) Regional Rural Bank","2017-03-08"
"Union Bank of India",5435749,1429964,6865713,137866.35,5055344,"(A) Public Sector Banks","2017-03-15"
"Union Bank of India",865362,278414,1143776,27570.39,748983,"(B) Regional Rural Bank","2017-03-15"
"Union Bank of India",5408989,1442356,6851345,134100.66,5007783,"(A) Public Sector Banks","2017-03-22"
"Union Bank of India",868754,279863,1148617,27090.95,749018,"(B) Regional Rural Bank","2017-03-22"
"Union Bank of India",5370252,1445258,6815510,132770.28,4947757,"(A) Public Sector Banks","2017-03-29"
"Union Bank of India",870213,280490,1150703,27183.97,749045,"(B) Regional Rural Bank","2017-03-29"
