Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
Private Sector Banks,5545654,3661205,9206859,212710.1,8517890,Summary,04/05/2017
Grand Total,169085194,113255145,282340339,6397138.4,221428275,Summary,04/05/2017
Allahabad Bank,5403660,1196207,6599867,123189.79,5134579,(A) Public Sector Banks,04/05/2017
Andhra Bank,1625531,798068,2423599,32265.31,1935474,(A) Public Sector Banks,04/05/2017
Bank of Baroda,7640352,12061766,19702118,477649.55,18521282,(A) Public Sector Banks,04/05/2017
Bank of India,7863903,8935660,16799563,346614.17,16033618,(A) Public Sector Banks,04/05/2017
Bank of Maharashtra,3259422,981377,4240799,93761.84,858071,(A) Public Sector Banks,04/05/2017
Bhartiya Mahila Bank,0,69266,69266,1985.55,69266,(A) Public Sector Banks,04/05/2017
Canara Bank,4410436,2056773,6467209,185244.3,4258708,(A) Public Sector Banks,04/05/2017
Central Bank of India,7092508,1952084,9044592,167172.29,6988799,(A) Public Sector Banks,04/05/2017
Corporation Bank,1363856,1351375,2715231,96555.94,2594105,(A) Public Sector Banks,04/05/2017
Dena Bank,3069227,921663,3990890,73098.61,2614020,(A) Public Sector Banks,04/05/2017
IDBI Bank Ltd.,599478,579874,1179352,22394.54,961843,(A) Public Sector Banks,04/05/2017
Indian Bank,2165123,1084109,3249232,46459.83,3210782,(A) Public Sector Banks,04/05/2017
Indian Overseas Bank,950325,3313589,4263914,75293.47,4027647,(A) Public Sector Banks,04/05/2017
Oriental Bank of Commerce,2226716,1737573,3964289,418409.15,3692086,(A) Public Sector Banks,04/05/2017
Punjab & Sind Bank,495270,269582,764852,58855.87,733676,(A) Public Sector Banks,04/05/2017
Punjab National Bank,13687335,2593296,16280631,303716.33,13756980,(A) Public Sector Banks,04/05/2017
State Bank of Bikaner & Jaipur,2047675,1966948,4014623,146770.64,3810833,(A) Public Sector Banks,04/05/2017
State Bank of Hyderabad,1018527,1850822,2869349,45124.26,2740989,(A) Public Sector Banks,04/05/2017
State Bank of India,38750605,47350902,86101507,1062206.6,58834898,(A) Public Sector Banks,04/05/2017
State Bank of Mysore,884360,230857,1115217,14705.36,911034,(A) Public Sector Banks,04/05/2017
State Bank of Patiala,444251,797838,1242089,23013.19,1052050,(A) Public Sector Banks,04/05/2017
State Bank of Travancore,80527,716372,796899,19742.28,388526,(A) Public Sector Banks,04/05/2017
Syndicate Bank,2971615,1376987,4348602,117871.9,3787518,(A) Public Sector Banks,04/05/2017
UCO Bank,3085574,2650505,5736079,130870.76,3912501,(A) Public Sector Banks,04/05/2017
Union Bank of India,5364553,1445445,6809998,138234.77,4934049,(A) Public Sector Banks,04/05/2017
United Bank of India,6392870,4138734,10531604,762161.85,10078750,(A) Public Sector Banks,04/05/2017
Vijaya Bank,847000,641039,1488039,19159.25,1456519,(A) Public Sector Banks,04/05/2017
Public Sector Banks Sub Total,123740699,103068711,226809410,5002527.41,177298603,(A) Public Sector Banks,04/05/2017
Allahabad Bank,918136,169109,1087245,27302.56,768059,(B) Regional Rural Bank,04/05/2017
Andhra Bank,163182,16943,180125,2473.69,99976,(B) Regional Rural Bank,04/05/2017
Bank of Baroda,4050229,1158230,5208459,136492.88,4564768,(B) Regional Rural Bank,04/05/2017
Bank of India,2824695,920560,3745255,70353.79,3601467,(B) Regional Rural Bank,04/05/2017
Bank of Maharashtra,724740,130639,855379,23428.32,745898,(B) Regional Rural Bank,04/05/2017
Canara Bank,641016,438557,1079573,56698.7,1051970,(B) Regional Rural Bank,04/05/2017
Central Bank of India,3516873,676582,4193455,123938.53,3819807,(B) Regional Rural Bank,04/05/2017
Dena Bank,277135,11073,288208,12886.07,288934,(B) Regional Rural Bank,04/05/2017
Indian Bank,404134,101473,505607,6706.26,438188,(B) Regional Rural Bank,04/05/2017
Indian Overseas Bank,989971,9741,999712,25046.29,616138,(B) Regional Rural Bank,04/05/2017
Jammu & Kashmir Bank Ltd,86323,15289,101612,4801.32,18317,(B) Regional Rural Bank,04/05/2017
Punjab & Sind Bank,18043,693,18736,294.69,16712,(B) Regional Rural Bank,04/05/2017
Punjab National Bank,3083528,410157,3493685,110258.83,2859676,(B) Regional Rural Bank,04/05/2017
State Bank of Bikaner & Jaipur,2118618,56236,2174854,66082.24,1309375,(B) Regional Rural Bank,04/05/2017
State Bank of Hyderabad,903856,156057,1059913,29462.94,508374,(B) Regional Rural Bank,04/05/2017
State Bank of India,6801128,1243963,8045091,152472.95,4235629,(B) Regional Rural Bank,04/05/2017
State Bank of Mysore,290971,77209,368180,12332.47,309346,(B) Regional Rural Bank,04/05/2017
State Bank of Patiala,54698,672,55370,1780.37,48268,(B) Regional Rural Bank,04/05/2017
Syndicate Bank,2103939,497017,2600956,90250.12,2447165,(B) Regional Rural Bank,04/05/2017
UCO Bank,1386451,48955,1435406,25176.24,536424,(B) Regional Rural Bank,04/05/2017
Union Bank of India,870705,280699,1151404,28994,749065,(B) Regional Rural Bank,04/05/2017
United Bank of India,7570470,105375,7675845,174667.63,6578226,(B) Regional Rural Bank,04/05/2017
Regional Rural Banks Sub Total,39798841,6525229,46324070,1181900.89,35611782,(B) Regional Rural Bank,04/05/2017
Axis Bank Ltd,120756,580704,701460,19389.79,624831,(C) Major Private Banks,04/05/2017
City Union Bank Ltd,15777,68231,84008,1724.98,71344,(C) Major Private Banks,04/05/2017
Federal Bank Ltd,381948,80235,462183,18999.39,409096,(C) Major Private Banks,04/05/2017
HDFC Bank Ltd,326011,1407512,1733523,83805.79,1732845,(C) Major Private Banks,04/05/2017
ICICI Bank Ltd,3038521,358030,3396551,20833.39,3396551,(C) Major Private Banks,04/05/2017
IndusInd Bank Ltd,48249,486450,534699,4053.39,509526,(C) Major Private Banks,04/05/2017
Jammu & Kashmir Bank Ltd,1311427,133676,1445103,53475.9,1133720,(C) Major Private Banks,04/05/2017
Karur Vysya Bank,23355,151434,174789,1780.43,158382,(C) Major Private Banks,04/05/2017
Kotak Mahindra Bank Ltd,108196,72762,180958,1987.93,133311,(C) Major Private Banks,04/05/2017
Lakshmi Vilas Bank Ltd,62288,112586,174874,1693.22,173302,(C) Major Private Banks,04/05/2017
RBL Bank Ltd,59787,35520,95307,258.68,95307,(C) Major Private Banks,04/05/2017
South Indian Bank Ltd,41492,166421,207913,4484.43,65268,(C) Major Private Banks,04/05/2017
Yes Bank Ltd,7847,7644,15491,222.8,14407,(C) Major Private Banks,04/05/2017
Major Private Banks Sub Total,5545654,3661205,9206859,212710.1,8517890,(C) Major Private Banks,04/05/2017
Public Sector Banks,123922560,103328513,227251073,4960286.44,176188065,Summary,04/12/2017
Regional Rural Banks,39625840,6858939,46484779,1183627.71,35338407,Summary,04/12/2017
Private Sector Banks,5388040,3843164,9231204,210848.29,8540122,Summary,04/12/2017
Grand Total,168936440,114030616,282967056,6354762.44,220066594,Summary,04/12/2017
Allahabad Bank,5408676,1197253,6605929,132425.05,5137754,(A) Public Sector Banks,04/12/2017
Andhra Bank,1625692,798324,2424016,31878.15,1935704,(A) Public Sector Banks,04/12/2017
Bank of Baroda,7668187,12115656,19783843,479684.85,18592582,(A) Public Sector Banks,04/12/2017
Bank of India,7903889,8965506,16869395,344758.94,16058588,(A) Public Sector Banks,04/12/2017
Bank of Maharashtra,3283927,985400,4269327,94624.14,862419,(A) Public Sector Banks,04/12/2017
Canara Bank,4404513,2071004,6475517,184184.29,4258007,(A) Public Sector Banks,04/12/2017
Central Bank of India,7161280,1957720,9119000,165425.19,6999708,(A) Public Sector Banks,04/12/2017
Corporation Bank,1364151,1351629,2715780,96606.15,2576153,(A) Public Sector Banks,04/12/2017
Dena Bank,3086441,923290,4009731,72904.24,2609003,(A) Public Sector Banks,04/12/2017
IDBI Bank Ltd.,600591,580416,1181007,22287.41,962042,(A) Public Sector Banks,04/12/2017
Indian Bank,2165624,1084109,3249733,46447.76,3211103,(A) Public Sector Banks,04/12/2017
Indian Overseas Bank,950924,3317182,4268106,76100.67,4030275,(A) Public Sector Banks,04/12/2017
Oriental Bank of Commerce,2231045,1739205,3970250,416721.39,3693305,(A) Public Sector Banks,04/12/2017
Punjab & Sind Bank,496127,269635,765762,59656.63,733723,(A) Public Sector Banks,04/12/2017
Punjab National Bank,13701348,2590345,16291693,299707.83,13756980,(A) Public Sector Banks,04/12/2017
State Bank of India,43177195,53105235,96282430,1277927.42,66564987,(A) Public Sector Banks,04/12/2017
Syndicate Bank,2973885,1377210,4351095,116988.22,3789926,(A) Public Sector Banks,04/12/2017
UCO Bank,3085574,2656964,5742538,130320.5,3915779,(A) Public Sector Banks,04/12/2017
Union Bank of India,5373363,1447164,6820527,137771.39,4931692,(A) Public Sector Banks,04/12/2017
United Bank of India,6417128,4154227,10571355,754806.96,10116816,(A) Public Sector Banks,04/12/2017
Vijaya Bank,843000,641039,1484039,19059.25,1451519,(A) Public Sector Banks,04/12/2017
Public Sector Banks Sub Total,123922560,103328513,227251073,4960286.44,176188065,(A) Public Sector Banks,04/12/2017
Allahabad Bank,918174,169109,1087283,27286.32,768064,(B) Regional Rural Bank,04/12/2017
Andhra Bank,163426,16955,180381,2450.12,100037,(B) Regional Rural Bank,04/12/2017
Bank of Baroda,4059457,1160323,5219780,133866.65,4570494,(B) Regional Rural Bank,04/12/2017
Bank of India,2830017,922399,3752416,70276.28,3662083,(B) Regional Rural Bank,04/12/2017
Bank of Maharashtra,726737,128139,854876,23197.12,794186,(B) Regional Rural Bank,04/12/2017
Canara Bank,641082,438592,1079674,56652.98,1052008,(B) Regional Rural Bank,04/12/2017
Central Bank of India,3517101,676795,4193896,121831.62,3819607,(B) Regional Rural Bank,04/12/2017
Dena Bank,277688,11073,288761,12750.22,288934,(B) Regional Rural Bank,04/12/2017
Indian Bank,404416,101473,505889,6706.26,438188,(B) Regional Rural Bank,04/12/2017
Indian Overseas Bank,990667,9741,1000408,25079.87,616138,(B) Regional Rural Bank,04/12/2017
Jammu & Kashmir Bank Ltd,86323,15289,101612,4801.32,18317,(B) Regional Rural Bank,04/12/2017
Punjab & Sind Bank,18050,693,18743,294.79,16720,(B) Regional Rural Bank,04/12/2017
Punjab National Bank,3084647,410265,3494912,108684.55,2922554,(B) Regional Rural Bank,04/12/2017
State Bank of India,10025259,1803076,11828335,259296.68,5941832,(B) Regional Rural Bank,04/12/2017
Syndicate Bank,2044618,556515,2601133,89434.4,2469195,(B) Regional Rural Bank,04/12/2017
UCO Bank,1398346,51911,1450257,24508.15,536424,(B) Regional Rural Bank,04/12/2017
Union Bank of India,871859,281191,1153050,28606.05,749077,(B) Regional Rural Bank,04/12/2017
United Bank of India,7567973,105400,7673373,187904.32,6574549,(B) Regional Rural Bank,04/12/2017
Regional Rural Banks Sub Total,39625840,6858939,46484779,1183627.71,35338407,(B) Regional Rural Bank,04/12/2017
Axis Bank Ltd,121038,582229,703267,19335.35,626331,(C) Major Private Banks,04/12/2017
City Union Bank Ltd,15777,68231,84008,1724.98,71344,(C) Major Private Banks,04/12/2017
Federal Bank Ltd,218226,244197,462423,19762.93,409327,(C) Major Private Banks,04/12/2017
HDFC Bank Ltd,326046,1407616,1733662,82551.48,1732984,(C) Major Private Banks,04/12/2017
ICICI Bank Ltd,3056347,358462,3414809,19921.55,3414809,(C) Major Private Banks,04/12/2017
IndusInd Bank Ltd,48420,488336,536756,3600.57,511470,(C) Major Private Banks,04/12/2017
Jammu & Kashmir Bank Ltd,1312480,133813,1446293,53469.76,1133720,(C) Major Private Banks,04/12/2017
Karur Vysya Bank,23441,151389,174830,1808.12,158614,(C) Major Private Banks,04/12/2017
Kotak Mahindra Bank Ltd,108187,72727,180914,1969.05,133274,(C) Major Private Banks,04/12/2017
Lakshmi Vilas Bank Ltd,48857,126137,174994,1809.71,173460,(C) Major Private Banks,04/12/2017
RBL Bank Ltd,59787,35520,95307,263.23,95307,(C) Major Private Banks,04/12/2017
South Indian Bank Ltd,41587,166843,208430,4406.36,65075,(C) Major Private Banks,04/12/2017
Yes Bank Ltd,7847,7664,15511,225.21,14407,(C) Major Private Banks,04/12/2017
Major Private Banks Sub Total,5388040,3843164,9231204,210848.29,8540122,(C) Major Private Banks,04/12/2017
Public Sector Banks,124466068,103570780,228036848,4999902.04,177556592,Summary,04/19/2017
Regional Rural Banks,39660563,6863135,46523698,1185355.43,35331718,Summary,04/19/2017
Private Sector Banks,5559750,3702218,9261968,210760.01,8570745,Summary,04/19/2017
Grand Total,169686381,114136133,283822514,6396017.48,221459055,Summary,04/19/2017
Allahabad Bank,5412813,1198977,6611790,133176.53,5140766,(A) Public Sector Banks,04/19/2017
Andhra Bank,1625647,798570,2424217,31528.56,1935854,(A) Public Sector Banks,04/19/2017
Bank of Baroda,7694477,12167708,19862185,481062.15,18661191,(A) Public Sector Banks,04/19/2017
Bank of India,7937954,8968915,16906869,341881.53,16052526,(A) Public Sector Banks,04/19/2017
Bank of Maharashtra,3305500,988264,4293764,94320.68,865871,(A) Public Sector Banks,04/19/2017
Canara Bank,4415944,2067356,6483300,181639.89,4257566,(A) Public Sector Banks,04/19/2017
Central Bank of India,7256342,1967755,9224097,165217.82,7030688,(A) Public Sector Banks,04/19/2017
Corporation Bank,1364566,1352230,2716796,101220.47,2576346,(A) Public Sector Banks,04/19/2017
Dena Bank,3078730,923562,4002292,72672.99,2590472,(A) Public Sector Banks,04/19/2017
IDBI Bank Ltd.,600150,580505,1180655,22634.14,961872,(A) Public Sector Banks,04/19/2017
Indian Bank,2166309,1084585,3250894,46298.75,3212369,(A) Public Sector Banks,04/19/2017
Indian Overseas Bank,951997,3320692,4272689,75063.05,4034870,(A) Public Sector Banks,04/19/2017
Oriental Bank of Commerce,2234824,1740879,3975703,412866.78,3693882,(A) Public Sector Banks,04/19/2017
Punjab & Sind Bank,496661,269988,766649,60590.71,733829,(A) Public Sector Banks,04/19/2017
Punjab National Bank,13721628,2595899,16317527,299450.19,13514887,(A) Public Sector Banks,04/19/2017
State Bank of India,43479119,53253693,96732812,1329069.2,68080593,(A) Public Sector Banks,04/19/2017
Syndicate Bank,2976847,1377632,4354479,116525.55,3791632,(A) Public Sector Banks,04/19/2017
UCO Bank,3095438,2655368,5750806,130250.26,3918477,(A) Public Sector Banks,04/19/2017
Union Bank of India,5376862,1448781,6825643,135380.15,4928724,(A) Public Sector Banks,04/19/2017
United Bank of India,6436260,4168382,10604642,750093.38,10128658,(A) Public Sector Banks,04/19/2017
Vijaya Bank,838000,641039,1479039,18959.25,1445519,(A) Public Sector Banks,04/19/2017
Public Sector Banks Sub Total,124466068,103570780,228036848,4999902.04,177556592,(A) Public Sector Banks,04/19/2017
Allahabad Bank,918215,169109,1087324,27151.07,768064,(B) Regional Rural Bank,04/19/2017
Andhra Bank,163604,16957,180561,2482.57,100055,(B) Regional Rural Bank,04/19/2017
Bank of Baroda,4068441,1162856,5231297,134623.7,4576487,(B) Regional Rural Bank,04/19/2017
Bank of India,2832292,924581,3756873,70670.8,3580890,(B) Regional Rural Bank,04/19/2017
Bank of Maharashtra,731222,123792,855014,23220.18,794203,(B) Regional Rural Bank,04/19/2017
Canara Bank,641130,438611,1079741,55607.32,1052036,(B) Regional Rural Bank,04/19/2017
Central Bank of India,3517239,676995,4194234,121083.7,3819426,(B) Regional Rural Bank,04/19/2017
Dena Bank,278331,11075,289406,12735.21,288934,(B) Regional Rural Bank,04/19/2017
Indian Bank,404575,101838,506413,6671.92,444064,(B) Regional Rural Bank,04/19/2017
Indian Overseas Bank,991350,9733,1001083,25325.24,616138,(B) Regional Rural Bank,04/19/2017
Jammu & Kashmir Bank Ltd,86526,15341,101867,4722.32,18321,(B) Regional Rural Bank,04/19/2017
Punjab & Sind Bank,18140,695,18835,287.82,16874,(B) Regional Rural Bank,04/19/2017
Punjab National Bank,3085417,410284,3495701,109133.15,2939943,(B) Regional Rural Bank,04/19/2017
State Bank of India,10037569,1805540,11843109,260609.59,5986554,(B) Regional Rural Bank,04/19/2017
Syndicate Bank,2044803,556493,2601296,90984.3,2469473,(B) Regional Rural Bank,04/19/2017
UCO Bank,1399748,51994,1451742,24318.33,536424,(B) Regional Rural Bank,04/19/2017
Union Bank of India,873437,281865,1155302,28486.02,749096,(B) Regional Rural Bank,04/19/2017
United Bank of India,7568524,105376,7673900,187242.19,6574736,(B) Regional Rural Bank,04/19/2017
Regional Rural Banks Sub Total,39660563,6863135,46523698,1185355.43,35331718,(B) Regional Rural Bank,04/19/2017
Axis Bank Ltd,121295,583829,705124,18514.67,627813,(C) Major Private Banks,04/19/2017
City Union Bank Ltd,15750,68218,83968,1681.77,71298,(C) Major Private Banks,04/19/2017
Federal Bank Ltd,382346,80294,462640,19174.27,409553,(C) Major Private Banks,04/19/2017
HDFC Bank Ltd,326086,1407736,1733822,81406.87,1733144,(C) Major Private Banks,04/19/2017
ICICI Bank Ltd,3074926,358898,3433824,20421.96,3433824,(C) Major Private Banks,04/19/2017
IndusInd Bank Ltd,48550,490137,538687,4597.8,513138,(C) Major Private Banks,04/19/2017
Jammu & Kashmir Bank Ltd,1311427,133676,1445103,53507.84,1133720,(C) Major Private Banks,04/19/2017
Karur Vysya Bank,23479,159777,183256,2247.64,166571,(C) Major Private Banks,04/19/2017
Kotak Mahindra Bank Ltd,108171,72696,180867,1926.66,133237,(C) Major Private Banks,04/19/2017
Lakshmi Vilas Bank Ltd,48894,126182,175076,1841.82,173719,(C) Major Private Banks,04/19/2017
RBL Bank Ltd,59787,35520,95307,262.46,95307,(C) Major Private Banks,04/19/2017
South Indian Bank Ltd,31190,177581,208771,4954.22,65014,(C) Major Private Banks,04/19/2017
Yes Bank Ltd,7849,7674,15523,222.02,14407,(C) Major Private Banks,04/19/2017
Major Private Banks Sub Total,5559750,3702218,9261968,210760.01,8570745,(C) Major Private Banks,04/19/2017
Public Sector Banks,124820497,103707203,228527700,5058700.81,177573638,Summary,04/26/2017
Regional Rural Banks,39741901,6871965,46613866,1189794.3,35355260,Summary,04/26/2017
Private Sector Banks,5551857,3716078,9267935,208214.75,8573336,Summary,04/26/2017
Grand Total,170114255,114295246,284409501,6456709.86,221502234,Summary,04/26/2017
Allahabad Bank,5416896,1200071,6616967,124279.98,5143959,(A) Public Sector Banks,04/26/2017
Andhra Bank,1625722,798586,2424308,35653.46,1936154,(A) Public Sector Banks,04/26/2017
Bank of Baroda,7725148,12227980,19953128,479713.11,18742016,(A) Public Sector Banks,04/26/2017
Bank of India,7973491,8998342,16971833,341792.5,16068549,(A) Public Sector Banks,04/26/2017
Bank of Maharashtra,3331258,991784,4323042,94385.16,869737,(A) Public Sector Banks,04/26/2017
Canara Bank,4415181,2075632,6490813,179377.95,4257136,(A) Public Sector Banks,04/26/2017
Central Bank of India,7381384,1978813,9360197,165169.87,7048173,(A) Public Sector Banks,04/26/2017
Corporation Bank,1364644,1352276,2716920,97392.07,2576642,(A) Public Sector Banks,04/26/2017
Dena Bank,3125354,925537,4050891,73079.12,2613841,(A) Public Sector Banks,04/26/2017
IDBI Bank Ltd.,476400,405745,882145,22098.45,667718,(A) Public Sector Banks,04/26/2017
Indian Bank,2167644,1084793,3252437,46119.62,3215891,(A) Public Sector Banks,04/26/2017
Indian Overseas Bank,952916,3324252,4277168,74352.27,4039165,(A) Public Sector Banks,04/26/2017
Oriental Bank of Commerce,2238021,1742168,3980189,411769.32,3696496,(A) Public Sector Banks,04/26/2017
Punjab & Sind Bank,498664,268799,767463,62075.19,733885,(A) Public Sector Banks,04/26/2017
