Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
Punjab & Sind Bank,13558,2690,16248,254.81,12100,(B) Regional Rural Bank,04/06/2016
Punjab National Bank,2939422,362314,3301736,64115.98,2288813,(B) Regional Rural Bank,04/06/2016
State Bank of Bikaner & Jaipur,1832404,41930,1874334,25801.1,1076785,(B) Regional Rural Bank,04/06/2016
State Bank of Hyderabad,757391,128625,886016,23962.04,508374,(B) Regional Rural Bank,04/06/2016
State Bank of India,5869897,998735,6868632,93577.88,3591583,(B) Regional Rural Bank,04/06/2016
State Bank of Mysore,277768,84093,361861,1431.24,315898,(B) Regional Rural Bank,04/06/2016
State Bank of Patiala,47518,672,48190,1067.73,36778,(B) Regional Rural Bank,04/06/2016
Syndicate Bank,1745924,429519,2175443,53792.62,1982131,(B) Regional Rural Bank,04/06/2016
UCO Bank,966211,32012,998223,17832.84,536839,(B) Regional Rural Bank,04/06/2016
Union Bank of India,593286,162215,755501,3812.42,673412,(B) Regional Rural Bank,04/06/2016
United Bank of India,5319590,78233,5397823,98268.93,2407973,(B) Regional Rural Bank,04/06/2016
Regional Rural Banks Sub Total,32664245,5366097,38030342,635960.24,26989510,(B) Regional Rural Bank,04/06/2016
Axis Bank Ltd,126837,462822,589659,8183.49,541920,(C) Major Private Banks,04/06/2016
City Union Bank Ltd,14413,64163,78576,1050.77,69595,(C) Major Private Banks,04/06/2016
Federal Bank Ltd,348916,71488,420404,13335.88,381444,(C) Major Private Banks,04/06/2016
HDFC Bank Ltd,312508,1288268,1600776,59143.15,1600098,(C) Major Private Banks,04/06/2016
ICICI Bank Ltd,2642557,318112,2960669,14430.96,2935987,(C) Major Private Banks,04/06/2016
IndusInd Bank Ltd,35041,284175,319216,2180.17,302181,(C) Major Private Banks,04/06/2016
Jammu & Kashmir Bank Ltd,1165274,122928,1288202,34861.12,1123959,(C) Major Private Banks,04/06/2016
Karur Vysya Bank,19324,125406,144730,1155.75,123058,(C) Major Private Banks,04/06/2016
Kotak Mahindra Bank Ltd,92426,91769,184195,1663.84,113218,(C) Major Private Banks,04/06/2016
Lakshmi Vilas Bank Ltd,58167,102369,160536,1199.14,156812,(C) Major Private Banks,04/06/2016
RBL Bank Ltd,59787,35520,95307,425.61,95307,(C) Major Private Banks,04/06/2016
South Indian Bank Ltd,17329,85648,102977,1463.7,50492,(C) Major Private Banks,04/06/2016
Yes Bank Ltd,7583,5765,13348,130.29,11807,(C) Major Private Banks,04/06/2016
Major Private Banks Sub Total,4900162,3058433,7958595,139223.87,7505878,(C) Major Private Banks,04/06/2016
Public Sector Banks,94752404,74776531,169528935,2890509.89,143589325,Summary,04/13/2016
Regional Rural Banks,32759343,5382006,38141349,642659.34,27035937,Summary,04/13/2016
Private Sector Banks,4903147,3061823,7964970,139233.96,7514184,Summary,04/13/2016
Grand Total,132414894,83220360,215635254,3672403.19,178139446,Summary,04/13/2016
Allahabad Bank,3503114,961151,4464265,47229.75,4297674,(A) Public Sector Banks,04/13/2016
Andhra Bank,1463611,716702,2180313,21178.94,1916351,(A) Public Sector Banks,04/13/2016
Bank of Baroda,5520003,7089602,12609605,248771.84,11958676,(A) Public Sector Banks,04/13/2016
Bank of India,5184772,6212479,11397251,147018.56,10581367,(A) Public Sector Banks,04/13/2016
Bank of Maharashtra,2419037,808227,3227264,53211.36,1723509,(A) Public Sector Banks,04/13/2016
Bhartiya Mahila Bank,0,69083,69083,1483.88,69083,(A) Public Sector Banks,04/13/2016
Canara Bank,5139385,2319726,7459111,133264.56,7062862,(A) Public Sector Banks,04/13/2016
Central Bank of India,5901560,1537072,7438632,87142.09,5693012,(A) Public Sector Banks,04/13/2016
Corporation Bank,1297661,1297839,2595500,73371.56,2546474,(A) Public Sector Banks,04/13/2016
Dena Bank,2597587,990269,3587856,57188.56,2798123,(A) Public Sector Banks,04/13/2016
IDBI Bank Ltd.,572557,495830,1068387,9373.76,931563,(A) Public Sector Banks,04/13/2016
Indian Bank,2000483,999627,3000110,31891.82,2966199,(A) Public Sector Banks,04/13/2016
Indian Overseas Bank,1428748,2433885,3862633,47805.53,3729205,(A) Public Sector Banks,04/13/2016
Oriental Bank of Commerce,2183228,1492479,3675707,306856.34,3569003,(A) Public Sector Banks,04/13/2016
Punjab & Sind Bank,849842,425995,1275837,45664.38,1266114,(A) Public Sector Banks,04/13/2016
Punjab National Bank,11073876,2076201,13150077,163082.51,9765729,(A) Public Sector Banks,04/13/2016
State Bank of Bikaner & Jaipur,1790080,1749593,3539673,91403.37,3144978,(A) Public Sector Banks,04/13/2016
State Bank of Hyderabad,996688,1810375,2807063,28204.23,2740078,(A) Public Sector Banks,04/13/2016
State Bank of India,23361588,30101238,53462826,475619.49,42203298,(A) Public Sector Banks,04/13/2016
State Bank of Mysore,722511,218308,940819,8170.67,807547,(A) Public Sector Banks,04/13/2016
State Bank of Patiala,426089,782982,1209071,17443.29,1142831,(A) Public Sector Banks,04/13/2016
State Bank of Travancore,53132,467147,520279,10725.9,327178,(A) Public Sector Banks,04/13/2016
Syndicate Bank,2781313,1230833,4012146,82375.88,3655075,(A) Public Sector Banks,04/13/2016
UCO Bank,3592101,3662511,7254612,170584.09,6907437,(A) Public Sector Banks,04/13/2016
Union Bank of India,4564109,1270313,5834422,85393.15,5543390,(A) Public Sector Banks,04/13/2016
United Bank of India,4413983,2911416,7325399,430214.39,4698775,(A) Public Sector Banks,04/13/2016
Vijaya Bank,915346,645648,1560994,15839.99,1543794,(A) Public Sector Banks,04/13/2016
Public Sector Banks Sub Total,94752404,74776531,169528935,2890509.89,143589325,(A) Public Sector Banks,04/13/2016
Allahabad Bank,649267,155043,804310,7801.35,761377,(B) Regional Rural Bank,04/13/2016
Andhra Bank,145313,13118,158431,1651.76,97821,(B) Regional Rural Bank,04/13/2016
Bank of Baroda,3128023,864488,3992511,69524.15,3408554,(B) Regional Rural Bank,04/13/2016
Bank of India,2299768,759178,3058946,28788.39,2654019,(B) Regional Rural Bank,04/13/2016
Bank of Maharashtra,381865,68491,450356,6376.69,450356,(B) Regional Rural Bank,04/13/2016
Canara Bank,555116,382329,937445,21402.51,937445,(B) Regional Rural Bank,04/13/2016
Central Bank of India,3577389,690679,4268068,89843.53,3990081,(B) Regional Rural Bank,04/13/2016
Dena Bank,286340,20174,306514,3087.22,285270,(B) Regional Rural Bank,04/13/2016
Indian Bank,340137,74786,414923,3534.77,345650,(B) Regional Rural Bank,04/13/2016
Indian Overseas Bank,886841,9717,896558,16131.31,616138,(B) Regional Rural Bank,04/13/2016
Jammu & Kashmir Bank Ltd,72772,13737,86509,3013.69,15499,(B) Regional Rural Bank,04/13/2016
Punjab & Sind Bank,13571,2696,16267,253.88,12100,(B) Regional Rural Bank,04/13/2016
Punjab National Bank,2939822,362658,3302480,64040.96,2295440,(B) Regional Rural Bank,04/13/2016
State Bank of Bikaner & Jaipur,1857606,42120,1899726,27087.16,1110932,(B) Regional Rural Bank,04/13/2016
State Bank of Hyderabad,773844,133682,907526,26066.3,508374,(B) Regional Rural Bank,04/13/2016
State Bank of India,5887254,1000721,6887975,98943.9,3592934,(B) Regional Rural Bank,04/13/2016
State Bank of Mysore,277817,84116,361933,1431.73,315945,(B) Regional Rural Bank,04/13/2016
State Bank of Patiala,47670,672,48342,1062.56,36780,(B) Regional Rural Bank,04/13/2016
Syndicate Bank,1750739,429888,2180627,54320.18,1982131,(B) Regional Rural Bank,04/13/2016
UCO Bank,966211,32012,998223,17832.84,536839,(B) Regional Rural Bank,04/13/2016
Union Bank of India,595777,163290,759067,3826.92,673938,(B) Regional Rural Bank,04/13/2016
United Bank of India,5326201,78411,5404612,96637.56,2408314,(B) Regional Rural Bank,04/13/2016
Regional Rural Banks Sub Total,32759343,5382006,38141349,642659.34,27035937,(B) Regional Rural Bank,04/13/2016
Axis Bank Ltd,126837,462822,589659,8183.49,541920,(C) Major Private Banks,04/13/2016
City Union Bank Ltd,14413,64163,78576,1050.77,69595,(C) Major Private Banks,04/13/2016
Federal Bank Ltd,350003,71609,421612,13277.3,382463,(C) Major Private Banks,04/13/2016
HDFC Bank Ltd,312599,1289168,1601767,59148.69,1601089,(C) Major Private Banks,04/13/2016
ICICI Bank Ltd,2644049,318430,2962479,14809.58,2937797,(C) Major Private Banks,04/13/2016
IndusInd Bank Ltd,35228,285430,320658,1778.32,305980,(C) Major Private Banks,04/13/2016
Jammu & Kashmir Bank Ltd,1165274,122928,1288202,34861.12,1123959,(C) Major Private Banks,04/13/2016
Karur Vysya Bank,19380,126039,145419,1316.62,123006,(C) Major Private Banks,04/13/2016
Kotak Mahindra Bank Ltd,92460,91820,184280,1644.17,113255,(C) Major Private Banks,04/13/2016
Lakshmi Vilas Bank Ltd,58201,102444,160645,1162.26,157501,(C) Major Private Banks,04/13/2016
RBL Bank Ltd,59787,35520,95307,407.54,95307,(C) Major Private Banks,04/13/2016
South Indian Bank Ltd,17329,85648,102977,1463.7,50492,(C) Major Private Banks,04/13/2016
Yes Bank Ltd,7587,5802,13389,130.4,11820,(C) Major Private Banks,04/13/2016
Major Private Banks Sub Total,4903147,3061823,7964970,139233.96,7514184,(C) Major Private Banks,04/13/2016
Public Sector Banks,94957540,74933655,169891195,2887671.95,143691739,Summary,04/20/2016
Regional Rural Banks,32861247,5395711,38256958,648021.36,26620603,Summary,04/20/2016
Private Sector Banks,4908550,3066478,7975028,140236.85,7511612,Summary,04/20/2016
Grand Total,132727337,83395844,216123181,3675930.16,177823954,Summary,04/20/2016
Allahabad Bank,3515661,961905,4477566,47840.9,4299558,(A) Public Sector Banks,04/20/2016
Andhra Bank,1465485,716912,2182397,21259.09,1916351,(A) Public Sector Banks,04/20/2016
Bank of Baroda,5525406,7096475,12621881,250241.01,11969939,(A) Public Sector Banks,04/20/2016
Bank of India,5228742,6253677,11482419,149581.76,10580470,(A) Public Sector Banks,04/20/2016
Bank of Maharashtra,2422883,809127,3232010,53449.1,1723509,(A) Public Sector Banks,04/20/2016
Bhartiya Mahila Bank,0,66753,66753,1404.98,66753,(A) Public Sector Banks,04/20/2016
Canara Bank,5132217,2334710,7466927,131597.18,7070766,(A) Public Sector Banks,04/20/2016
Central Bank of India,5906648,1537908,7444556,86757.86,5694749,(A) Public Sector Banks,04/20/2016
Corporation Bank,1297539,1297694,2595233,73068.83,2544813,(A) Public Sector Banks,04/20/2016
Dena Bank,2608170,992844,3601014,57545.13,2798123,(A) Public Sector Banks,04/20/2016
IDBI Bank Ltd.,573933,496509,1070442,8933.19,931428,(A) Public Sector Banks,04/20/2016
Indian Bank,2003070,999947,3003017,31820.3,2969113,(A) Public Sector Banks,04/20/2016
Indian Overseas Bank,1428748,2433885,3862633,47805.53,3729205,(A) Public Sector Banks,04/20/2016
Oriental Bank of Commerce,2184857,1493405,3678262,303862.42,3569979,(A) Public Sector Banks,04/20/2016
Punjab & Sind Bank,850026,425995,1276021,45576.88,1266114,(A) Public Sector Banks,04/20/2016
Punjab National Bank,11088090,2078537,13166627,164143.72,9765761,(A) Public Sector Banks,04/20/2016
State Bank of Bikaner & Jaipur,1793361,1751805,3545166,90612.04,3148621,(A) Public Sector Banks,04/20/2016
State Bank of Hyderabad,996688,1810375,2807063,28204.23,2740078,(A) Public Sector Banks,04/20/2016
State Bank of India,23436457,30166737,53603194,475632.14,42260213,(A) Public Sector Banks,04/20/2016
State Bank of Mysore,726434,218331,944765,8113.25,807547,(A) Public Sector Banks,04/20/2016
State Bank of Patiala,426097,782994,1209091,17289.6,1142841,(A) Public Sector Banks,04/20/2016
State Bank of Travancore,53325,468680,522005,10929.48,327205,(A) Public Sector Banks,04/20/2016
Syndicate Bank,2783184,1230566,4013750,81284.18,3655075,(A) Public Sector Banks,04/20/2016
UCO Bank,3597531,3665828,7263359,170280.42,6916513,(A) Public Sector Banks,04/20/2016
Union Bank of India,4566616,1271053,5837669,84823.77,5546918,(A) Public Sector Banks,04/20/2016
United Bank of India,4430837,2924978,7355815,429774.89,4701933,(A) Public Sector Banks,04/20/2016
Vijaya Bank,915535,646025,1561560,15840.07,1548164,(A) Public Sector Banks,04/20/2016
Public Sector Banks Sub Total,94957540,74933655,169891195,2887671.95,143691739,(A) Public Sector Banks,04/20/2016
Allahabad Bank,649267,155043,804310,7801.35,761377,(B) Regional Rural Bank,04/20/2016
Andhra Bank,145371,13127,158498,1655.24,97821,(B) Regional Rural Bank,04/20/2016
Bank of Baroda,3134662,866168,4000830,68852.53,3409042,(B) Regional Rural Bank,04/20/2016
Bank of India,2304120,760419,3064539,28834.6,2654019,(B) Regional Rural Bank,04/20/2016
Bank of Maharashtra,381865,68491,450356,6376.73,450356,(B) Regional Rural Bank,04/20/2016
Canara Bank,556862,383464,940326,21403.8,940326,(B) Regional Rural Bank,04/20/2016
Central Bank of India,3577780,690802,4268582,90638.43,3990114,(B) Regional Rural Bank,04/20/2016
Dena Bank,286499,20216,306715,3100.8,285270,(B) Regional Rural Bank,04/20/2016
Indian Bank,340326,74772,415098,3450.46,345650,(B) Regional Rural Bank,04/20/2016
Indian Overseas Bank,886841,9717,896558,16131.31,616138,(B) Regional Rural Bank,04/20/2016
Jammu & Kashmir Bank Ltd,73046,13848,86894,2932.72,15499,(B) Regional Rural Bank,04/20/2016
Punjab & Sind Bank,13590,2703,16293,253.63,12100,(B) Regional Rural Bank,04/20/2016
Punjab National Bank,2941295,362946,3304241,64025.04,1875218,(B) Regional Rural Bank,04/20/2016
State Bank of Bikaner & Jaipur,1861545,42240,1903785,27202.72,1119616,(B) Regional Rural Bank,04/20/2016
State Bank of Hyderabad,773844,133682,907526,26066.3,508374,(B) Regional Rural Bank,04/20/2016
State Bank of India,5897040,1004990,6902030,99537.17,3593460,(B) Regional Rural Bank,04/20/2016
State Bank of Mysore,277863,84135,361998,1431.98,315986,(B) Regional Rural Bank,04/20/2016
State Bank of Patiala,47758,672,48430,1073.53,36780,(B) Regional Rural Bank,04/20/2016
Syndicate Bank,1753708,430439,2184147,54237.2,1982131,(B) Regional Rural Bank,04/20/2016
UCO Bank,1016018,35451,1051469,18761.75,536839,(B) Regional Rural Bank,04/20/2016
Union Bank of India,596719,163694,760413,3837.26,674251,(B) Regional Rural Bank,04/20/2016
United Bank of India,5345228,78692,5423920,100416.82,2400236,(B) Regional Rural Bank,04/20/2016
Regional Rural Banks Sub Total,32861247,5395711,38256958,648021.36,26620603,(B) Regional Rural Bank,04/20/2016
Axis Bank Ltd,126837,462822,589659,8183.49,541920,(C) Major Private Banks,04/20/2016
City Union Bank Ltd,14413,64163,78576,1050.77,59423,(C) Major Private Banks,04/20/2016
Federal Bank Ltd,351327,71707,423034,13265.92,383661,(C) Major Private Banks,04/20/2016
HDFC Bank Ltd,314424,1291476,1605900,59856.07,1605222,(C) Major Private Banks,04/20/2016
ICICI Bank Ltd,2646023,318735,2964758,14619.4,2937797,(C) Major Private Banks,04/20/2016
IndusInd Bank Ltd,35370,286751,322121,2423.06,307718,(C) Major Private Banks,04/20/2016
Jammu & Kashmir Bank Ltd,1165274,122928,1288202,34861.12,1124517,(C) Major Private Banks,04/20/2016
Karur Vysya Bank,19425,126489,145914,1197.98,122989,(C) Major Private Banks,04/20/2016
Kotak Mahindra Bank Ltd,92468,91825,184293,1632.89,113258,(C) Major Private Banks,04/20/2016
Lakshmi Vilas Bank Ltd,58279,102619,160898,1164.4,157501,(C) Major Private Banks,04/20/2016
RBL Bank Ltd,59787,35520,95307,388.14,95307,(C) Major Private Banks,04/20/2016
South Indian Bank Ltd,17329,85648,102977,1463.7,50492,(C) Major Private Banks,04/20/2016
Yes Bank Ltd,7594,5795,13389,129.91,11807,(C) Major Private Banks,04/20/2016
Major Private Banks Sub Total,4908550,3066478,7975028,140236.85,7511612,(C) Major Private Banks,04/20/2016
Public Sector Banks,95192409,75238730,170431139,2896498.58,144179464,Summary,04/27/2016
Regional Rural Banks,32916141,5408110,38324251,644329.15,27185660,Summary,04/27/2016
Private Sector Banks,4924815,3072318,7997133,138727.68,7530737,Summary,04/27/2016
Grand Total,133033365,83719158,216752523,3679555.41,178895861,Summary,04/27/2016
Allahabad Bank,3527460,963854,4491314,48217.04,4301466,(A) Public Sector Banks,04/27/2016
Andhra Bank,1465485,716912,2182397,21259.09,1916351,(A) Public Sector Banks,04/27/2016
Bank of Baroda,5562332,7143636,12705968,249933.2,12039986,(A) Public Sector Banks,04/27/2016
Bank of India,5261676,6292179,11553855,149972.22,10918006,(A) Public Sector Banks,04/27/2016
Bank of Maharashtra,2424761,809643,3234404,53266.59,1723509,(A) Public Sector Banks,04/27/2016
Bhartiya Mahila Bank,0,69103,69103,1498.05,69103,(A) Public Sector Banks,04/27/2016
Canara Bank,5139050,2337376,7476426,131566.53,7075673,(A) Public Sector Banks,04/27/2016
Central Bank of India,5914988,1540704,7455692,88189.4,5700237,(A) Public Sector Banks,04/27/2016
Corporation Bank,1298281,1297399,2595680,72046.09,2547519,(A) Public Sector Banks,04/27/2016
Dena Bank,2617692,994268,3611960,58148.33,2798123,(A) Public Sector Banks,04/27/2016
IDBI Bank Ltd.,575836,496948,1072784,9215.39,931559,(A) Public Sector Banks,04/27/2016
Indian Bank,2006402,1000072,3006474,31730.47,2972558,(A) Public Sector Banks,04/27/2016
Indian Overseas Bank,1428748,2433885,3862633,47805.53,3729205,(A) Public Sector Banks,04/27/2016
Oriental Bank of Commerce,2187959,1494681,3682640,302302.28,3570879,(A) Public Sector Banks,04/27/2016
Punjab & Sind Bank,850165,425995,1276160,45657.16,1266114,(A) Public Sector Banks,04/27/2016
Punjab National Bank,11108900,2081941,13190841,167452.97,9766916,(A) Public Sector Banks,04/27/2016
State Bank of Bikaner & Jaipur,1796718,1754128,3550846,92241.43,3153207,(A) Public Sector Banks,04/27/2016
State Bank of Hyderabad,996688,1810375,2807063,28204.23,2740078,(A) Public Sector Banks,04/27/2016
State Bank of India,23487990,30211686,53699676,475641.05,42301467,(A) Public Sector Banks,04/27/2016
State Bank of Mysore,730066,218346,948412,8251.93,807547,(A) Public Sector Banks,04/27/2016
State Bank of Patiala,426107,783007,1209114,17545.08,1142856,(A) Public Sector Banks,04/27/2016
State Bank of Travancore,68140,611783,679923,13582.2,327253,(A) Public Sector Banks,04/27/2016
Syndicate Bank,2784535,1231055,4015590,82531.73,3656680,(A) Public Sector Banks,04/27/2016
UCO Bank,3602153,3683380,7285533,170293.99,6916513,(A) Public Sector Banks,04/27/2016
Union Bank of India,4570933,1272418,5843351,85027.15,5549164,(A) Public Sector Banks,04/27/2016
United Bank of India,4443809,2916878,7360687,429945.68,4705100,(A) Public Sector Banks,04/27/2016
Vijaya Bank,915535,647078,1562613,14973.76,1552395,(A) Public Sector Banks,04/27/2016
Public Sector Banks Sub Total,95192409,75238730,170431139,2896498.58,144179464,(A) Public Sector Banks,04/27/2016
Allahabad Bank,650505,155342,805847,7934.19,762914,(B) Regional Rural Bank,04/27/2016
Andhra Bank,145391,13127,158518,1655.24,97821,(B) Regional Rural Bank,04/27/2016
Bank of Baroda,3148137,869469,4017606,68576.68,3412179,(B) Regional Rural Bank,04/27/2016
Bank of India,2310443,762455,3072898,29100.32,2654019,(B) Regional Rural Bank,04/27/2016
Bank of Maharashtra,381865,68491,450356,6376.73,450356,(B) Regional Rural Bank,04/27/2016
Canara Bank,558185,384320,942505,21404.67,942505,(B) Regional Rural Bank,04/27/2016
Central Bank of India,3579122,691728,4270850,91537.28,3990232,(B) Regional Rural Bank,04/27/2016
Dena Bank,286717,20268,306985,3113.86,285270,(B) Regional Rural Bank,04/27/2016
Indian Bank,340333,74772,415105,3349.24,345650,(B) Regional Rural Bank,04/27/2016
