Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
UCO Bank,4003078,3139146,7142224,187223.88,3862233,(A) Public Sector Banks,09/26/2018
Union Bank of India,7217824,1935055,9152879,197377.18,4826667,(A) Public Sector Banks,09/26/2018
United Bank of India,7653921,5002655,12656576,804578.7,10380205,(A) Public Sector Banks,09/26/2018
Vijaya Bank,826759,638534,1465293,21886.04,1457358,(A) Public Sector Banks,09/26/2018
Public Sector Banks Sub Total,142508707,121972357,264481064,6575593.13,199990486,(A) Public Sector Banks,09/26/2018
Allahabad Bank,971028,169314,1140342,30191.76,781002,(B) Regional Rural Bank,09/26/2018
Andhra Bank,167498,17457,184955,3040.19,101170,(B) Regional Rural Bank,09/26/2018
Bank of Baroda,5332535,1484551,6817086,196692.69,5300493,(B) Regional Rural Bank,09/26/2018
Bank of India,3218994,1063372,4282366,89915.95,3782331,(B) Regional Rural Bank,09/26/2018
Bank of Maharashtra,1008038,140318,1148356,28657.07,798847,(B) Regional Rural Bank,09/26/2018
Canara Bank,654871,445684,1100555,55269.42,1072097,(B) Regional Rural Bank,09/26/2018
Central Bank of India,3443615,811229,4254844,123233.12,3782078,(B) Regional Rural Bank,09/26/2018
Dena Bank,421356,14315,435671,14895.29,294405,(B) Regional Rural Bank,09/26/2018
Indian Bank,450143,151622,601765,7828.28,496331,(B) Regional Rural Bank,09/26/2018
Indian Overseas Bank,1014447,30654,1045101,32414.18,616138,(B) Regional Rural Bank,09/26/2018
Jammu & Kashmir Bank Ltd,108295,18226,126521,6064.02,22126,(B) Regional Rural Bank,09/26/2018
Punjab & Sind Bank,20158,1424,21582,10.59,19655,(B) Regional Rural Bank,09/26/2018
Punjab National Bank,3160450,573593,3734043,135297.29,3200939,(B) Regional Rural Bank,09/26/2018
State Bank of India,11533177,2269033,13802210,594972.3,6408325,(B) Regional Rural Bank,09/26/2018
Syndicate Bank,2074820,556962,2631782,97885.55,2504218,(B) Regional Rural Bank,09/26/2018
UCO Bank,1693958,61281,1755239,38282.32,559347,(B) Regional Rural Bank,09/26/2018
Union Bank of India,1127057,390339,1517396,38634.59,761940,(B) Regional Rural Bank,09/26/2018
United Bank of India,8756816,107087,8863903,217523.63,6739168,(B) Regional Rural Bank,09/26/2018
Regional Rural Banks Sub Total,45157256,8306461,53463717,1710808.23,37240610,(B) Regional Rural Bank,09/26/2018
Axis Bank Ltd,130051,673077,803128,19330.62,711996,(C) Major Private Banks,09/26/2018
City Union Bank Ltd,9566,75887,85453,1530.14,84416,(C) Major Private Banks,09/26/2018
Federal Bank Ltd,408361,81654,490015,20319.94,429008,(C) Major Private Banks,09/26/2018
HDFC Bank Ltd,332321,1440395,1772716,80454.06,1772038,(C) Major Private Banks,09/26/2018
ICICI Bank Ltd,3499946,552445,4052391,21650.83,4052391,(C) Major Private Banks,09/26/2018
IndusInd Bank Ltd,41805,410937,452742,3025.92,426112,(C) Major Private Banks,09/26/2018
Jammu & Kashmir Bank Ltd,1366580,179711,1546291,62161.46,1220595,(C) Major Private Banks,09/26/2018
Karur Vysya Bank,26783,169370,196153,1668.1,193039,(C) Major Private Banks,09/26/2018
Kotak Mahindra Bank Ltd,106857,70615,177472,1989.56,130245,(C) Major Private Banks,09/26/2018
Lakshmi Vilas Bank Ltd,38938,101563,140501,1685.97,125916,(C) Major Private Banks,09/26/2018
RBL Bank Ltd,59787,35520,95307,225.3,93174,(C) Major Private Banks,09/26/2018
South Indian Bank Ltd,30622,180384,211006,4730.08,59893,(C) Major Private Banks,09/26/2018
Yes Bank Ltd,6757,5782,12539,227.12,12208,(C) Major Private Banks,09/26/2018
Major Private Banks Sub Total,6058374,3977340,10035714,218999.1,9311031,(C) Major Private Banks,09/26/2018
Public Sector Banks,142917303,122223483,265140786,6593060.97,200288368,Summary,10/03/2018
Regional Rural Banks,45298275,8335065,53633340,1722450.76,37270371,Summary,10/03/2018
Private Sector Banks,6062238,3978783,10041021,222348.18,9315577,Summary,10/03/2018
Grand Total,194277816,134537331,328815147,8537859.91,246874316,Summary,10/03/2018
Allahabad Bank,6977356,2577240,9554596,262772.69,6074875,(A) Public Sector Banks,10/03/2018
Andhra Bank,1543432,892125,2435557,34930.31,1812150,(A) Public Sector Banks,10/03/2018
Bank of Baroda,10292238,17118816,27411054,754418.05,25252292,(A) Public Sector Banks,10/03/2018
Bank of India,9808804,10707091,20515895,487929.81,18676343,(A) Public Sector Banks,10/03/2018
Bank of Maharashtra,4194354,1204635,5398989,120438.4,1133335,(A) Public Sector Banks,10/03/2018
Canara Bank,4772448,2157249,6929697,209524.08,4248375,(A) Public Sector Banks,10/03/2018
Central Bank of India,10038638,2262788,12301426,251925.72,11472096,(A) Public Sector Banks,10/03/2018
Corporation Bank,1369675,1354102,2723777,108124.76,2575323,(A) Public Sector Banks,10/03/2018
Dena Bank,3693583,949199,4642782,112095.85,3249681,(A) Public Sector Banks,10/03/2018
IDBI Bank Ltd.,466135,366101,832236,22074.99,676797,(A) Public Sector Banks,10/03/2018
Indian Bank,2276378,1127140,3403518,51473.72,3366625,(A) Public Sector Banks,10/03/2018
Indian Overseas Bank,994910,3471451,4466361,84787.47,4212657,(A) Public Sector Banks,10/03/2018
Oriental Bank of Commerce,2520780,1899270,4420050,337565.6,3862209,(A) Public Sector Banks,10/03/2018
Punjab & Sind Bank,662331,422133,1084464,65020.01,999424,(A) Public Sector Banks,10/03/2018
Punjab National Bank,15953930,2865857,18819787,384849.1,17826816,(A) Public Sector Banks,10/03/2018
State Bank of India,44403353,60672472,105075825,1951958.91,70325595,(A) Public Sector Banks,10/03/2018
Syndicate Bank,3154095,1404766,4558861,137142.51,3996541,(A) Public Sector Banks,10/03/2018
UCO Bank,4018267,3148770,7167037,188478.94,3867045,(A) Public Sector Banks,10/03/2018
Union Bank of India,7269073,1963574,9232647,200337.28,4819104,(A) Public Sector Banks,10/03/2018
United Bank of India,7680619,5020074,12700693,805379.69,10383727,(A) Public Sector Banks,10/03/2018
Vijaya Bank,826904,638630,1465534,21833.09,1457358,(A) Public Sector Banks,10/03/2018
Public Sector Banks Sub Total,142917303,122223483,265140786,6593060.97,200288368,(A) Public Sector Banks,10/03/2018
Allahabad Bank,975601,169314,1144915,30413.72,781002,(B) Regional Rural Bank,10/03/2018
Andhra Bank,167602,17458,185060,3101.78,101163,(B) Regional Rural Bank,10/03/2018
Bank of Baroda,5357882,1493516,6851398,198896.52,5317546,(B) Regional Rural Bank,10/03/2018
Bank of India,3225543,1065198,4290741,91376.98,3782331,(B) Regional Rural Bank,10/03/2018
Bank of Maharashtra,1030605,140318,1170923,29912.67,798852,(B) Regional Rural Bank,10/03/2018
Canara Bank,655194,445898,1101092,54639.82,1072613,(B) Regional Rural Bank,10/03/2018
Central Bank of India,3444850,812288,4257138,123511.06,3781705,(B) Regional Rural Bank,10/03/2018
Dena Bank,422256,14392,436648,15568.55,294555,(B) Regional Rural Bank,10/03/2018
Indian Bank,454096,156212,610308,7896.41,496332,(B) Regional Rural Bank,10/03/2018
Indian Overseas Bank,1019246,30806,1050052,32734.53,616138,(B) Regional Rural Bank,10/03/2018
Jammu & Kashmir Bank Ltd,108398,18234,126632,6195.34,22134,(B) Regional Rural Bank,10/03/2018
Punjab & Sind Bank,19775,1410,21185,327.82,18446,(B) Regional Rural Bank,10/03/2018
Punjab National Bank,3163816,574199,3738015,135743.19,3202012,(B) Regional Rural Bank,10/03/2018
State Bank of India,11558259,2277397,13835656,596464.23,6419619,(B) Regional Rural Bank,10/03/2018
Syndicate Bank,2077498,557022,2634520,98953.94,2504218,(B) Regional Rural Bank,10/03/2018
UCO Bank,1705957,61909,1767866,38397.69,559347,(B) Regional Rural Bank,10/03/2018
Union Bank of India,1131854,392389,1524243,39482.9,762389,(B) Regional Rural Bank,10/03/2018
United Bank of India,8779843,107105,8886948,218833.6,6739969,(B) Regional Rural Bank,10/03/2018
Regional Rural Banks Sub Total,45298275,8335065,53633340,1722450.76,37270371,(B) Regional Rural Bank,10/03/2018
Axis Bank Ltd,130188,674088,804276,19568.92,712811,(C) Major Private Banks,10/03/2018
City Union Bank Ltd,9574,75887,85461,1544.63,84365,(C) Major Private Banks,10/03/2018
Federal Bank Ltd,411623,81857,493480,20498.34,431374,(C) Major Private Banks,10/03/2018
HDFC Bank Ltd,332331,1440421,1772752,82628.2,1772074,(C) Major Private Banks,10/03/2018
ICICI Bank Ltd,3499984,552445,4052429,21558.93,4052429,(C) Major Private Banks,10/03/2018
IndusInd Bank Ltd,41861,410935,452796,3142.21,426156,(C) Major Private Banks,10/03/2018
Jammu & Kashmir Bank Ltd,1366919,179771,1546690,62823.43,1221730,(C) Major Private Banks,10/03/2018
Karur Vysya Bank,26783,169370,196153,1668.1,193039,(C) Major Private Banks,10/03/2018
Kotak Mahindra Bank Ltd,106849,70595,177444,2012.29,130217,(C) Major Private Banks,10/03/2018
Lakshmi Vilas Bank Ltd,38962,101731,140693,1714.12,126116,(C) Major Private Banks,10/03/2018
RBL Bank Ltd,59787,35520,95307,230.8,93171,(C) Major Private Banks,10/03/2018
South Indian Bank Ltd,30622,180384,211006,4730.08,59893,(C) Major Private Banks,10/03/2018
Yes Bank Ltd,6755,5779,12534,228.13,12202,(C) Major Private Banks,10/03/2018
Major Private Banks Sub Total,6062238,3978783,10041021,222348.18,9315577,(C) Major Private Banks,10/03/2018
Public Sector Banks,143123695,122461690,265585385,6681194.38,200513583,Summary,10/10/2018
Regional Rural Banks,45387658,8352223,53739881,1713694.29,37285161,Summary,10/10/2018
Private Sector Banks,6066604,3980903,10047507,221490.21,9321036,Summary,10/10/2018
Grand Total,194577957,134794816,329372773,8616378.88,247119780,Summary,10/10/2018
Allahabad Bank,7013477,2602774,9616251,267771.41,6074994,(A) Public Sector Banks,10/10/2018
Andhra Bank,1544195,892165,2436360,35017.16,1811933,(A) Public Sector Banks,10/10/2018
Bank of Baroda,10336878,17214724,27551602,766763.94,25374634,(A) Public Sector Banks,10/10/2018
Bank of India,9832674,10734354,20567028,492334.27,18673219,(A) Public Sector Banks,10/10/2018
Bank of Maharashtra,4112681,1206242,5318923,121129.66,1137453,(A) Public Sector Banks,10/10/2018
Canara Bank,4781944,2180545,6962489,212575.62,4267820,(A) Public Sector Banks,10/10/2018
Central Bank of India,10093837,2270827,12364664,254153.59,11522576,(A) Public Sector Banks,10/10/2018
Corporation Bank,1369453,1355058,2724511,108562.06,2575402,(A) Public Sector Banks,10/10/2018
Dena Bank,3705610,950519,4656129,112887.32,3249523,(A) Public Sector Banks,10/10/2018
IDBI Bank Ltd.,466441,366195,832636,22256.12,676769,(A) Public Sector Banks,10/10/2018
Indian Bank,2280544,1128843,3409387,52245.52,3373718,(A) Public Sector Banks,10/10/2018
Indian Overseas Bank,996157,3476269,4472426,85678.84,4215857,(A) Public Sector Banks,10/10/2018
Oriental Bank of Commerce,2525099,1901856,4426955,343842.14,3863741,(A) Public Sector Banks,10/10/2018
Punjab & Sind Bank,664012,422133,1086145,64862.66,999778,(A) Public Sector Banks,10/10/2018
Punjab National Bank,15971390,2868858,18840248,389352.96,17833382,(A) Public Sector Banks,10/10/2018
State Bank of India,44403353,60672472,105075825,1990044.67,70325595,(A) Public Sector Banks,10/10/2018
Syndicate Bank,3165570,1408152,4573722,138040.3,3998677,(A) Public Sector Banks,10/10/2018
UCO Bank,4034717,3159545,7194262,191958.6,3873105,(A) Public Sector Banks,10/10/2018
Union Bank of India,7286948,1971089,9258037,203870.89,4816651,(A) Public Sector Banks,10/10/2018
United Bank of India,7711666,5040344,12752010,805478.66,10391398,(A) Public Sector Banks,10/10/2018
Vijaya Bank,827049,638726,1465775,22368,1457358,(A) Public Sector Banks,10/10/2018
Public Sector Banks Sub Total,143123695,122461690,265585385,6681194.38,200513583,(A) Public Sector Banks,10/10/2018
Allahabad Bank,979475,169314,1148789,30752.9,781002,(B) Regional Rural Bank,10/10/2018
Andhra Bank,167600,17466,185066,3084.85,101133,(B) Regional Rural Bank,10/10/2018
Bank of Baroda,5376155,1500951,6877106,201892.62,5328273,(B) Regional Rural Bank,10/10/2018
Bank of India,3231151,1067736,4298887,90864.99,3782331,(B) Regional Rural Bank,10/10/2018
Bank of Maharashtra,1030971,140327,1171298,30297.26,798986,(B) Regional Rural Bank,10/10/2018
Canara Bank,655455,446079,1101534,54614.99,1073029,(B) Regional Rural Bank,10/10/2018
Central Bank of India,3445728,813428,4259156,123673.87,3780949,(B) Regional Rural Bank,10/10/2018
Dena Bank,424672,14470,439142,15638.65,294758,(B) Regional Rural Bank,10/10/2018
Indian Bank,455128,156522,611650,7614.37,497131,(B) Regional Rural Bank,10/10/2018
Indian Overseas Bank,1021127,30848,1051975,33096.1,616138,(B) Regional Rural Bank,10/10/2018
Jammu & Kashmir Bank Ltd,108527,18250,126777,6150.15,22141,(B) Regional Rural Bank,10/10/2018
Punjab & Sind Bank,19800,1423,21223,345.49,18448,(B) Regional Rural Bank,10/10/2018
Punjab National Bank,3170675,572172,3742847,135495.3,3203207,(B) Regional Rural Bank,10/10/2018
State Bank of India,11596146,2283123,13879269,582982.55,6421044,(B) Regional Rural Bank,10/10/2018
Syndicate Bank,2080199,557308,2637507,98938.76,2504218,(B) Regional Rural Bank,10/10/2018
UCO Bank,1711626,62354,1773980,38756.91,559347,(B) Regional Rural Bank,10/10/2018
Union Bank of India,1134129,393358,1527487,39899.23,762652,(B) Regional Rural Bank,10/10/2018
United Bank of India,8779094,107094,8886188,219595.31,6740374,(B) Regional Rural Bank,10/10/2018
Regional Rural Banks Sub Total,45387658,8352223,53739881,1713694.29,37285161,(B) Regional Rural Bank,10/10/2018
Axis Bank Ltd,130489,675825,806314,19698.46,714217,(C) Major Private Banks,10/10/2018
City Union Bank Ltd,9574,75887,85461,1544.63,84365,(C) Major Private Banks,10/10/2018
Federal Bank Ltd,414555,82022,496577,20656.64,433505,(C) Major Private Banks,10/10/2018
HDFC Bank Ltd,332337,1440430,1772767,80764.38,1772089,(C) Major Private Banks,10/10/2018
ICICI Bank Ltd,3500559,552445,4053004,21704.76,4053004,(C) Major Private Banks,10/10/2018
IndusInd Bank Ltd,41960,410943,452903,3174.1,426179,(C) Major Private Banks,10/10/2018
Jammu & Kashmir Bank Ltd,1367293,179838,1547131,63065.35,1222804,(C) Major Private Banks,10/10/2018
Karur Vysya Bank,26846,169344,196190,1762.28,193160,(C) Major Private Banks,10/10/2018
Kotak Mahindra Bank Ltd,106828,70573,177401,2028.29,130175,(C) Major Private Banks,10/10/2018
Lakshmi Vilas Bank Ltd,39001,101913,140914,1884.5,126283,(C) Major Private Banks,10/10/2018
RBL Bank Ltd,59787,35520,95307,235.05,93166,(C) Major Private Banks,10/10/2018
South Indian Bank Ltd,30622,180384,211006,4730.08,59893,(C) Major Private Banks,10/10/2018
Yes Bank Ltd,6753,5779,12532,241.7,12196,(C) Major Private Banks,10/10/2018
Major Private Banks Sub Total,6066604,3980903,10047507,221490.21,9321036,(C) Major Private Banks,10/10/2018
Public Sector Banks,143298274,122583128,265881402,6696061.36,200677737,Summary,10/17/2018
Regional Rural Banks,45469189,8369978,53839167,1730353.57,37298742,Summary,10/17/2018
Private Sector Banks,6093745,4041240,10134985,221677.71,9389194,Summary,10/17/2018
Grand Total,194861208,134994346,329855554,8648092.64,247365673,Summary,10/17/2018
Allahabad Bank,7038485,2624647,9663132,267785.21,6087595,(A) Public Sector Banks,10/17/2018
Andhra Bank,1544644,892393,2437037,35164.83,1811963,(A) Public Sector Banks,10/17/2018
Bank of Baroda,10369486,17287125,27656611,771396.51,25469916,(A) Public Sector Banks,10/17/2018
Bank of India,9848648,10754346,20602994,494267.47,18723164,(A) Public Sector Banks,10/17/2018
Bank of Maharashtra,4118648,1203047,5321695,121033.72,1141318,(A) Public Sector Banks,10/17/2018
Canara Bank,4782828,2161427,6944255,211581.28,4250783,(A) Public Sector Banks,10/17/2018
Central Bank of India,10118556,2274238,12392794,256443.44,11550577,(A) Public Sector Banks,10/17/2018
Corporation Bank,1369292,1355918,2725210,108751.91,2575516,(A) Public Sector Banks,10/17/2018
Dena Bank,3715638,952155,4667793,112752.11,3219810,(A) Public Sector Banks,10/17/2018
IDBI Bank Ltd.,467291,366486,833777,22270.33,676857,(A) Public Sector Banks,10/17/2018
Indian Bank,2284082,1130168,3414250,51167.15,3378584,(A) Public Sector Banks,10/17/2018
Indian Overseas Bank,996157,3476269,4472426,85678.84,4215857,(A) Public Sector Banks,10/17/2018
Oriental Bank of Commerce,2528053,1903515,4431568,345489.71,3865295,(A) Public Sector Banks,10/17/2018
Punjab & Sind Bank,664012,422133,1086145,64862.66,999778,(A) Public Sector Banks,10/17/2018
Punjab National Bank,15984121,2870146,18854267,393560.46,17838811,(A) Public Sector Banks,10/17/2018
State Bank of India,44403353,60672472,105075825,1990044.67,70325595,(A) Public Sector Banks,10/17/2018
Syndicate Bank,3172961,1407749,4580710,138096.36,4000379,(A) Public Sector Banks,10/17/2018
UCO Bank,4042387,3165378,7207765,193343.99,3877541,(A) Public Sector Banks,10/17/2018
Union Bank of India,7299003,1976711,9275714,204461.18,4814946,(A) Public Sector Banks,10/17/2018
United Bank of India,7723435,5047983,12771418,805376.72,10396094,(A) Public Sector Banks,10/17/2018
Vijaya Bank,827194,638822,1466016,22532.81,1457358,(A) Public Sector Banks,10/17/2018
Public Sector Banks Sub Total,143298274,122583128,265881402,6696061.36,200677737,(A) Public Sector Banks,10/17/2018
Allahabad Bank,979475,169314,1148789,30752.9,781002,(B) Regional Rural Bank,10/17/2018
Andhra Bank,167587,17468,185055,3088.47,101134,(B) Regional Rural Bank,10/17/2018
Bank of Baroda,5393120,1507193,6900313,201873.17,5340394,(B) Regional Rural Bank,10/17/2018
Bank of India,3235120,1069701,4304821,90297.59,3782331,(B) Regional Rural Bank,10/17/2018
Bank of Maharashtra,1031452,140331,1171783,30756,799248,(B) Regional Rural Bank,10/17/2018
Canara Bank,655587,446581,1102168,54700.76,1073627,(B) Regional Rural Bank,10/17/2018
Central Bank of India,3446190,814935,4261125,126049.55,3780417,(B) Regional Rural Bank,10/17/2018
Dena Bank,425508,14537,440045,15695.59,294935,(B) Regional Rural Bank,10/17/2018
Indian Bank,455996,156977,612973,7663,497305,(B) Regional Rural Bank,10/17/2018
Indian Overseas Bank,1021127,30848,1051975,33096.1,616138,(B) Regional Rural Bank,10/17/2018
Jammu & Kashmir Bank Ltd,108612,18254,126866,6136.7,22145,(B) Regional Rural Bank,10/17/2018
Punjab & Sind Bank,19800,1423,21223,345.49,18448,(B) Regional Rural Bank,10/17/2018
Punjab National Bank,3171008,572210,3743218,135131.2,3202867,(B) Regional Rural Bank,10/17/2018
State Bank of India,11619321,2288120,13907441,597817.19,6421593,(B) Regional Rural Bank,10/17/2018
Syndicate Bank,2083811,558217,2642028,98901.52,2504218,(B) Regional Rural Bank,10/17/2018
UCO Bank,1711626,62354,1773980,38756.91,559347,(B) Regional Rural Bank,10/17/2018
Union Bank of India,1136611,394424,1531035,39889.54,763022,(B) Regional Rural Bank,10/17/2018
United Bank of India,8807238,107091,8914329,219401.9,6740571,(B) Regional Rural Bank,10/17/2018
Regional Rural Banks Sub Total,45469189,8369978,53839167,1730353.57,37298742,(B) Regional Rural Bank,10/17/2018
Axis Bank Ltd,130690,676805,807495,19586.59,715149,(C) Major Private Banks,10/17/2018
City Union Bank Ltd,9584,75908,85492,1541.55,84511,(C) Major Private Banks,10/17/2018
Federal Bank Ltd,414555,82022,496577,20656.64,433505,(C) Major Private Banks,10/17/2018
HDFC Bank Ltd,332347,1440431,1772778,80805.3,1772100,(C) Major Private Banks,10/17/2018
ICICI Bank Ltd,3512980,567587,4080567,21731.3,4080567,(C) Major Private Banks,10/17/2018
IndusInd Bank Ltd,42058,411128,453186,3155.53,426217,(C) Major Private Banks,10/17/2018
Jammu & Kashmir Bank Ltd,1367572,179891,1547463,63250.44,1225894,(C) Major Private Banks,10/17/2018
Karur Vysya Bank,26846,169344,196190,1762.28,193160,(C) Major Private Banks,10/17/2018
Kotak Mahindra Bank Ltd,106821,70558,177379,2024.95,130153,(C) Major Private Banks,10/17/2018
Lakshmi Vilas Bank Ltd,53126,145885,199011,1959.17,162679,(C) Major Private Banks,10/17/2018
RBL Bank Ltd,59787,35520,95307,237.14,93165,(C) Major Private Banks,10/17/2018
South Indian Bank Ltd,30622,180384,211006,4730.08,59893,(C) Major Private Banks,10/17/2018
Yes Bank Ltd,6757,5777,12534,236.74,12201,(C) Major Private Banks,10/17/2018
Major Private Banks Sub Total,6093745,4041240,10134985,221677.71,9389194,(C) Major Private Banks,10/17/2018
Public Sector Banks,143609439,122900156,266509595,6687347.27,201600079,Summary,10/24/2018
Regional Rural Banks,45569428,8390916,53960344,1649681.81,37358525,Summary,10/24/2018
Private Sector Banks,6109364,4411407,10520771,219535.75,9428199,Summary,10/24/2018
Grand Total,195288231,135702479,330990710,8556564.83,248386803,Summary,10/24/2018
Allahabad Bank,7071381,2653244,9724625,270505.04,6090118,(A) Public Sector Banks,10/24/2018
Andhra Bank,1557750,900850,2458600,35494.44,1821571,(A) Public Sector Banks,10/24/2018
Bank of Baroda,10391551,17335869,27727420,766592.79,25535020,(A) Public Sector Banks,10/24/2018
Bank of India,9859598,10756303,20615901,490761.41,18740838,(A) Public Sector Banks,10/24/2018
Bank of Maharashtra,4129493,1204996,5334489,120764.6,1146152,(A) Public Sector Banks,10/24/2018
Canara Bank,4785450,2162785,6948235,209627.09,4251350,(A) Public Sector Banks,10/24/2018
Central Bank of India,10128161,2275583,12403744,255425.85,11564640,(A) Public Sector Banks,10/24/2018
Corporation Bank,1369220,1356223,2725443,108113.17,2575699,(A) Public Sector Banks,10/24/2018
Dena Bank,3723638,952836,4676474,113305.29,3247546,(A) Public Sector Banks,10/24/2018
IDBI Bank Ltd.,467729,366616,834345,22123.59,677036,(A) Public Sector Banks,10/24/2018
Indian Bank,2305658,1137639,3443297,51348.86,3408696,(A) Public Sector Banks,10/24/2018
Indian Overseas Bank,998009,3482408,4480417,86037.52,4225553,(A) Public Sector Banks,10/24/2018
Oriental Bank of Commerce,2529589,1904606,4434195,344647.41,3865960,(A) Public Sector Banks,10/24/2018
Punjab & Sind Bank,666952,422133,1089085,65001.79,1000240,(A) Public Sector Banks,10/24/2018
Punjab National Bank,15988488,2870581,18859069,395778.8,17863989,(A) Public Sector Banks,10/24/2018
State Bank of India,44544352,60866345,105410697,1990044.67,71035856,(A) Public Sector Banks,10/24/2018
Syndicate Bank,3177068,1409369,4586437,138031.56,4001374,(A) Public Sector Banks,10/24/2018
UCO Bank,4051554,3171378,7222932,191827.14,3881779,(A) Public Sector Banks,10/24/2018
Union Bank of India,7307849,1980165,9288014,204109.74,4812269,(A) Public Sector Banks,10/24/2018
United Bank of India,7728755,5051405,12780160,805273.69,10397035,(A) Public Sector Banks,10/24/2018
Vijaya Bank,827194,638822,1466016,22532.81,1457358,(A) Public Sector Banks,10/24/2018
Public Sector Banks Sub Total,143609439,122900156,266509595,6687347.27,201600079,(A) Public Sector Banks,10/24/2018
Allahabad Bank,987058,169314,1156372,30573.36,781002,(B) Regional Rural Bank,10/24/2018
Andhra Bank,167560,17475,185035,3065.72,101117,(B) Regional Rural Bank,10/24/2018
Bank of Baroda,5405026,1511484,6916510,200585.42,5348425,(B) Regional Rural Bank,10/24/2018
Bank of India,3238191,1070756,4308947,89901.77,3804512,(B) Regional Rural Bank,10/24/2018
Bank of Maharashtra,1031845,140331,1172176,31035.84,799413,(B) Regional Rural Bank,10/24/2018
Canara Bank,655776,446745,1102521,54473.27,1073980,(B) Regional Rural Bank,10/24/2018
Central Bank of India,3446562,815551,4262113,124283.99,3780064,(B) Regional Rural Bank,10/24/2018
Dena Bank,426733,14629,441362,15737.72,295058,(B) Regional Rural Bank,10/24/2018
Indian Bank,457099,158507,615606,7669.19,522588,(B) Regional Rural Bank,10/24/2018
Indian Overseas Bank,1019322,34028,1053350,32660.57,616138,(B) Regional Rural Bank,10/24/2018
Jammu & Kashmir Bank Ltd,108712,18259,126971,6137.13,22148,(B) Regional Rural Bank,10/24/2018
Punjab & Sind Bank,19813,1446,21259,339.64,18514,(B) Regional Rural Bank,10/24/2018
Punjab National Bank,3174433,572812,3747245,136552.29,3204112,(B) Regional Rural Bank,10/24/2018
State Bank of India,11648006,2292656,13940662,520706.29,6422345,(B) Regional Rural Bank,10/24/2018
Syndicate Bank,2091521,561566,2653087,99222.37,2505826,(B) Regional Rural Bank,10/24/2018
UCO Bank,1721616,63275,1784891,39147.28,559347,(B) Regional Rural Bank,10/24/2018
Union Bank of India,1137866,394958,1532824,39619.37,763214,(B) Regional Rural Bank,10/24/2018
United Bank of India,8832289,107124,8939413,217970.59,6740722,(B) Regional Rural Bank,10/24/2018
Regional Rural Banks Sub Total,45569428,8390916,53960344,1649681.81,37358525,(B) Regional Rural Bank,10/24/2018
Axis Bank Ltd,130810,677590,808400,19335.83,715948,(C) Major Private Banks,10/24/2018
City Union Bank Ltd,9584,75908,85492,1541.55,84543,(C) Major Private Banks,10/24/2018
Federal Bank Ltd,416340,82134,498474,20407.4,434931,(C) Major Private Banks,10/24/2018
HDFC Bank Ltd,333128,1445204,1778332,80792.66,1777654,(C) Major Private Banks,10/24/2018
ICICI Bank Ltd,3525737,581904,4107641,21611.23,4107641,(C) Major Private Banks,10/24/2018
IndusInd Bank Ltd,42118,411408,453526,3079.96,426235,(C) Major Private Banks,10/24/2018
Jammu & Kashmir Bank Ltd,1367647,179905,1547552,63589.07,1227268,(C) Major Private Banks,10/24/2018
Karur Vysya Bank,26891,519193,546084,0.76,193755,(C) Major Private Banks,10/24/2018
Kotak Mahindra Bank Ltd,106817,70547,177364,2018.45,130136,(C) Major Private Banks,10/24/2018
Lakshmi Vilas Bank Ltd,53126,145933,199059,1953.59,162687,(C) Major Private Banks,10/24/2018
RBL Bank Ltd,59787,35520,95307,238.44,95307,(C) Major Private Banks,10/24/2018
South Indian Bank Ltd,30622,180384,211006,4730.08,59893,(C) Major Private Banks,10/24/2018
Yes Bank Ltd,6757,5777,12534,236.74,12201,(C) Major Private Banks,10/24/2018
Major Private Banks Sub Total,6109364,4411407,10520771,219535.75,9428199,(C) Major Private Banks,10/24/2018
Public Sector Banks,144366299,122874150,267240449,6637820.05,214293021,Summary,10/31/2018
Regional Rural Banks,45684223,8410036,54094259,1591446.54,37383607,Summary,10/31/2018
Private Sector Banks,6117469,4056856,10174325,225307.92,9449984,Summary,10/31/2018
Grand Total,196167991,135341042,331509033,8454574.51,261126612,Summary,10/31/2018
Allahabad Bank,7089834,2669633,9759467,268726.28,6092958,(A) Public Sector Banks,10/31/2018
Andhra Bank,1567376,905229,2472605,35519.4,1828642,(A) Public Sector Banks,10/31/2018
Bank of Baroda,10419635,17397031,27816666,767464.26,25616447,(A) Public Sector Banks,10/31/2018
Bank of India,9875113,10772522,20647635,491091.71,18737731,(A) Public Sector Banks,10/31/2018
Bank of Maharashtra,4140016,1208424,5348440,121277.63,1151364,(A) Public Sector Banks,10/31/2018
Canara Bank,4789357,2164258,6953615,211739.18,4251302,(A) Public Sector Banks,10/31/2018
Central Bank of India,10163065,2280578,12443643,254542.12,11592653,(A) Public Sector Banks,10/31/2018
Corporation Bank,1381222,1369188,2750410,107741.11,2594974,(A) Public Sector Banks,10/31/2018
Dena Bank,3730504,955283,4685787,113618.09,3247726,(A) Public Sector Banks,10/31/2018
IDBI Bank Ltd.,468160,367080,835240,22196.37,677117,(A) Public Sector Banks,10/31/2018
Indian Bank,2324592,1138747,3463339,52414.15,3428738,(A) Public Sector Banks,10/31/2018
